Link,Node_Start,Longitude_Start,Latitude_Start,Node_End,Longitude_End,Latitude_End,Length
996,402,104.0567203,30.64769724,1890,104.0574018,30.648771,135.7444148
997,403,104.1012867,30.62466428,1004,104.0994736,30.62275755,273.5937563
998,403,104.1012867,30.62466428,1292,104.1048034,30.62147959,488.0512947
999,403,104.1012867,30.62466428,1716,104.1022894,30.62560224,141.573317
1000,404,104.145429,30.65737253,481,104.1443436,30.65238121,562.8715458
1001,404,104.145429,30.65737253,499,104.1480248,30.65670291,259.5491809
1002,404,104.145429,30.65737253,625,104.1407514,30.65747915,448.3341374
1003,404,104.145429,30.65737253,526,104.1458357,30.65918716,204.8524914
1004,405,103.9983609,30.6065462,754,104.0009258,30.60599487,253.3709515
1005,406,104.0617289,30.58131137,989,104.0574511,30.58122199,410.3207952
1006,406,104.0617289,30.58131137,590,104.061686,30.57805291,361.1545333
1007,406,104.0617289,30.58131137,500,104.0658265,30.58140576,393.0597599
1008,406,104.0617289,30.58131137,1119,104.0617764,30.58492614,400.6480744
1009,407,104.1027248,30.6056882,815,104.1002196,30.60546663,241.4176786
1010,407,104.1027248,30.6056882,537,104.1029171,30.60286602,313.3206268
1011,407,104.1027248,30.6056882,1162,104.1065063,30.60564708,362.5421336
1012,408,103.9804376,30.7055703,619,103.9789201,30.70587597,149.2203639
1013,409,104.0298713,30.69080358,1005,104.0290737,30.69002869,114.9437404
1014,409,104.0298713,30.69080358,1082,104.0316701,30.68976828,207.0063574
1015,409,104.0298713,30.69080358,765,104.028725,30.69153993,136.8058842
1016,410,104.1122596,30.71737887,1164,104.1118347,30.71478063,290.8233659
1017,410,104.1122596,30.71737887,992,104.1128505,30.72010892,307.8154888
1018,412,103.9926702,30.62703779,658,103.9880426,30.62480647,507.8290308
1019,412,103.9926702,30.62703779,703,103.9943014,30.62444502,327.1391113
1020,412,103.9926702,30.62703779,902,103.998551,30.629674,634.8676795
1021,413,104.0351193,30.64569618,1559,104.0350719,30.64438023,145.9190187
1022,413,104.0351193,30.64569618,1523,104.0388748,30.64572827,359.9021833
1023,413,104.0351193,30.64569618,931,104.0350085,30.64701254,146.2787448
1024,414,104.1214114,30.65498432,862,104.120455,30.65309272,228.7977051
1025,414,104.1214114,30.65498432,570,104.123888,30.65480711,238.1140514
1026,414,104.1214114,30.65498432,534,104.1203144,30.65880798,436.6127438
1027,415,104.1386582,30.63500595,508,104.1377241,30.63284921,255.2407113
1028,415,104.1386582,30.63500595,1834,104.1356858,30.63618962,313.6144504
1029,415,104.1386582,30.63500595,616,104.1398098,30.63635551,185.8841351
1030,417,104.051983,30.60576544,1209,104.0468563,30.60374601,540.0478393
1031,417,104.051983,30.60576544,778,104.0518659,30.60293304,314.1148675
1032,418,104.0785558,30.60016577,1138,104.0800594,30.59987606,147.6764057
1033,418,104.0785558,30.60016577,801,104.0753692,30.60061324,309.5056067
1034,418,104.0785558,30.60016577,771,104.0773184,30.60357397,395.9190753
1035,419,103.9887776,30.71046208,691,103.9901669,30.71201697,217.7154892
1036,420,104.0364018,30.69170185,530,104.0350245,30.69048312,188.8040849
1037,420,104.0364018,30.69170185,1516,104.0385937,30.68899368,366.2891095
1038,420,104.0364018,30.69170185,1498,104.0390211,30.69392231,351.4324351
1039,420,104.0364018,30.69170185,1033,104.0335529,30.694869,444.6049052
1040,421,104.0723412,30.71409949,1430,104.0719539,30.71412139,37.16157929
1041,421,104.0723412,30.71409949,522,104.0712971,30.71726067,364.3413238
1042,423,103.9401081,30.63831074,909,103.9425616,30.630378,910.1111512
1043,423,103.9401081,30.63831074,1070,103.9556823,30.64225974,1555.395818
1044,423,103.9401081,30.63831074,622,103.9328245,30.67415763,4033.865372
1045,424,104.0598002,30.62746869,1765,104.057619,30.62742855,209.1068497
1046,424,104.0598002,30.62746869,587,104.0599492,30.6251091,261.9023515
1047,424,104.0598002,30.62746869,1562,104.0642777,30.62758318,429.3251195
1048,424,104.0598002,30.62746869,1165,104.0597716,30.63202286,504.7456495
1049,425,104.0691154,30.63175477,1822,104.069232,30.62745007,477.2200282
1050,425,104.0691154,30.63175477,1791,104.0669157,30.63191109,211.5300381
1051,426,104.1375902,30.67794134,1874,104.1347948,30.67503343,419.0126428
1052,426,104.1375902,30.67794134,1055,104.1323968,30.68182927,658.1514157
1053,427,104.0480615,30.59370278,536,104.0479366,30.59092737,307.8306456
1054,427,104.0480615,30.59370278,1107,104.0446628,30.5936807,325.8740239
1055,427,104.0480615,30.59370278,863,104.0519979,30.59381519,377.6218647
1056,427,104.0480615,30.59370278,947,104.0481868,30.59674836,337.7534872
1057,428,104.1365144,30.61517896,715,104.1328426,30.60870213,799.4633154
1058,428,104.1365144,30.61517896,871,104.133929,30.61760426,365.6032421
1059,429,103.9634227,30.67938619,764,103.9583001,30.68082983,516.1461434
1060,430,104.0233096,30.69872934,1385,104.0250491,30.69704864,249.9088715
1061,430,104.0233096,30.69872934,830,104.0249996,30.70016139,226.6947229
1062,430,104.0233096,30.69872934,458,104.0216448,30.70036077,241.0734313
1063,431,104.0830485,30.69118929,831,104.084873,30.69103796,175.556399
1064,431,104.0830485,30.69118929,1116,104.0818796,30.69184404,133.4161403
1065,433,103.9759777,30.64764778,1070,103.9556823,30.64225974,2034.517496
1066,433,103.9759777,30.64764778,811,103.9771835,30.64323835,502.1806243
1067,433,103.9759777,30.64764778,649,103.9807086,30.64868896,467.7929198
1068,433,103.9759777,30.64764778,804,103.9755348,30.65367442,669.2937082
1069,434,104.0325787,30.63747441,1735,104.0310773,30.63634952,190.3866487
1070,434,104.0325787,30.63747441,1676,104.0337714,30.63626349,176.2882066
1071,434,104.0325787,30.63747441,1827,104.0319967,30.63805941,85.52590926
1072,435,104.1063806,30.66837289,1306,104.1053761,30.66815363,99.25144125
1073,435,104.1063806,30.66837289,1808,104.1084008,30.66561391,361.8827805
1074,435,104.1063806,30.66837289,1772,104.1094437,30.66934232,312.5007547
1075,436,104.1488547,30.63519483,544,104.147912,30.63352447,205.9934587
1076,436,104.1488547,30.63519483,454,104.1506899,30.63573235,185.6881094
1077,436,104.1488547,30.63519483,670,104.1496203,30.63655116,167.2679445
1078,437,104.0649681,30.60794349,1239,104.0650829,30.60485238,342.7623639
1079,437,104.0649681,30.60794349,464,104.0669796,30.60781326,193.3696927
1080,437,104.0649681,30.60794349,1010,104.0648521,30.61124243,365.7887633
1081,438,104.0682341,30.61107062,829,104.0685052,30.6057055,595.1792172
1082,438,104.0682341,30.61107062,836,104.0696995,30.61099633,140.7218803
1083,438,104.0682341,30.61107062,1010,104.0648521,30.61124243,324.7603541
1084,439,103.9540216,30.72742297,457,103.966997,30.71641552,1741.28061
1085,440,104.034183,30.70224286,1483,104.0289982,30.69883277,624.0356267
1086,440,104.034183,30.70224286,963,104.0367435,30.70041989,317.7348058
1087,440,104.034183,30.70224286,1513,104.0375073,30.70419899,385.1798218
1088,440,104.034183,30.70224286,1522,104.0306416,30.70598336,535.6265217
1089,441,104.0738929,30.67999518,1083,104.0744869,30.67978055,61.67462177
1090,442,103.9970406,30.66825083,1049,103.9953365,30.66818834,163.4086438
1091,442,103.9970406,30.66825083,604,103.9956027,30.66942661,189.6240581
1092,443,104.0192041,30.66475911,1571,104.0210888,30.6647771,180.5880068
1093,443,104.0192041,30.66475911,1799,104.014074,30.66498919,492.1675524
1094,443,104.0192041,30.66475911,1064,104.0190987,30.66725688,277.0152853
1095,444,104.0794847,30.67048239,1704,104.0784525,30.66903116,188.8080619
1096,444,104.0794847,30.67048239,1503,104.0811962,30.66967255,186.9244155
1097,444,104.0794847,30.67048239,1271,104.0778208,30.67124474,180.4126342
1098,444,104.0794847,30.67048239,1674,104.0803937,30.67192313,181.8802626
1099,445,104.1365745,30.63082945,1662,104.1355886,30.62881312,242.6223644
1100,445,104.1365745,30.63082945,1449,104.1358325,30.63115239,79.61011847
1101,446,104.0320147,30.60709687,1113,104.0314235,30.6044106,303.0645202
1102,446,104.0320147,30.60709687,1167,104.0318858,30.59596115,1234.234482
1103,446,104.0320147,30.60709687,698,104.0343852,30.60567934,276.2753372
1104,446,104.0320147,30.60709687,835,104.0333621,30.61112478,464.7243505
1105,446,104.0320147,30.60709687,554,104.0189873,30.61381968,1454.215153
1106,447,104.0716305,30.6042902,1025,104.0736856,30.60409951,198.1395557
1107,447,104.0716305,30.6042902,1287,104.0696463,30.60460144,193.3238535
1108,447,104.0716305,30.6042902,1222,104.0716805,30.60578435,165.6644771
1109,448,103.9709046,30.73015438,628,103.9806755,30.72036376,1432.752477
1110,448,103.9709046,30.73015438,511,103.9731196,30.73083762,225.1874039
1111,449,104.0295217,30.68599766,1444,104.0280154,30.68462845,209.3926731
1112,449,104.0295217,30.68599766,757,104.0311269,30.68739702,218.3910293
1113,449,104.0295217,30.68599766,1217,104.0270254,30.68807602,332.0120067
1114,450,104.09088,30.67998414,1406,104.0925699,30.67906708,191.1436769
1115,450,104.09088,30.67998414,1264,104.0890923,30.68076523,191.8857738
1116,450,104.09088,30.67998414,1020,104.0927207,30.68269427,348.2928019
1117,451,103.960834,30.6715286,853,103.9562316,30.67153976,440.927846
1118,451,103.960834,30.6715286,541,103.9609762,30.67452502,332.3824495
1119,452,104.0572518,30.63571665,704,104.0559369,30.6356958,126.0383256
1120,452,104.0572518,30.63571665,1725,104.0574161,30.63195061,417.6863188
1121,452,104.0572518,30.63571665,994,104.058489,30.63572687,118.5706484
1122,453,104.0966689,30.6364747,1388,104.0952575,30.63396936,308.857987
1123,453,104.0966689,30.6364747,1372,104.100512,30.63473368,415.7874044
1124,453,104.0966689,30.6364747,1533,104.0913246,30.63909142,588.5777404
1125,454,104.1506899,30.63573235,535,104.1523394,30.63505025,175.2294273
1126,455,104.0112729,30.62008866,940,104.0056635,30.61351558,905.4421895
1127,455,104.0112729,30.62008866,554,104.0189873,30.61381968,1014.67495
1128,455,104.0112729,30.62008866,1731,104.0008795,30.62747673,1289.528685
1129,455,104.0112729,30.62008866,798,104.0191596,30.62797015,1155.187674
1130,456,104.0695764,30.61879884,1228,104.0695448,30.61657893,246.0498051
1131,456,104.0695764,30.61879884,1060,104.071513,30.61882626,185.6601824
1132,457,103.966997,30.71641552,780,103.9464317,30.71977497,2004.171289
1133,457,103.966997,30.71641552,664,103.9780511,30.71972036,1120.091888
1134,458,104.0216448,30.70036077,1453,104.0197676,30.69901835,233.370582
1135,458,104.0216448,30.70036077,1540,104.0232505,30.70150335,199.2089648
1136,459,104.0726375,30.72578859,1152,104.0717722,30.72101788,535.196487
1137,459,104.0726375,30.72578859,1334,104.0982053,30.7212584,2499.055757
1138,459,104.0726375,30.72578859,467,104.0596416,30.72731696,1255.795005
1139,460,103.9987553,30.6604005,1640,103.9990462,30.65355107,759.6472394
1140,460,103.9987553,30.6604005,668,104.000968,30.65963267,228.4536373
1141,461,104.0386555,30.65417493,1117,104.0344558,30.65335487,412.5509887
1142,461,104.0386555,30.65417493,1335,104.0387773,30.64862074,615.6853378
1143,461,104.0386555,30.65417493,1387,104.0440881,30.65424778,520.6072071
1144,461,104.0386555,30.65417493,1295,104.0386069,30.65555632,153.1713089
1145,462,104.1124124,30.65966078,777,104.1121511,30.65500441,516.6684936
1146,462,104.1124124,30.65966078,1804,104.1082439,30.65965928,399.3886062
1147,462,104.1124124,30.65966078,729,104.1164633,30.66075295,406.5579245
1148,462,104.1124124,30.65966078,876,104.1117457,30.66314868,391.8038404
1149,463,104.1604886,30.67205697,697,104.1441848,30.66940351,1589.350889
1150,463,104.1604886,30.67205697,607,104.1602845,30.66523385,756.4476166
1151,464,104.0669796,30.60781326,829,104.0685052,30.6057055,275.604793
1152,465,104.1059759,30.62083666,1240,104.1041129,30.61840661,323.1423428
1153,465,104.1059759,30.62083666,699,104.10601,30.6219429,122.6468622
1154,466,103.9754957,30.69767357,475,103.9769843,30.6953588,293.5099803
1155,467,104.0596416,30.72731696,1684,104.0587728,30.72356968,423.565812
1156,467,104.0596416,30.72731696,1699,104.0558705,30.72777242,364.5744015
1157,468,104.1064432,30.68993585,1390,104.1050395,30.68844735,212.8187239
1158,468,104.1064432,30.68993585,702,104.1090332,30.68661379,443.9603623
1159,468,104.1064432,30.68993585,922,104.1032345,30.69290878,450.5760534
1160,469,103.9938527,30.63635869,759,103.9906239,30.63479511,354.6651261
1161,469,103.9938527,30.63635869,986,103.9960972,30.63746196,247.4270666
1162,470,104.0543756,30.64982872,1890,104.0574018,30.648771,312.7803781
1163,470,104.0543756,30.64982872,1781,104.0536897,30.6502576,81.1072442
1164,470,104.0543756,30.64982872,826,104.0540234,30.65066071,98.19303558
1165,471,104.0934433,30.65227021,1668,104.0979156,30.65029026,481.4511858
1166,471,104.0934433,30.65227021,1368,104.089307,30.65441059,461.9066001
1167,471,104.0934433,30.65227021,1560,104.0960134,30.65626308,506.4348279
1168,472,104.1412091,30.63877966,616,104.1398098,30.63635551,300.2698023
1169,472,104.1412091,30.63877966,517,104.1446052,30.63798103,337.2747106
1170,473,104.0410529,30.60553353,1197,104.0385742,30.60321236,350.2059925
1171,474,104.0747506,30.61768468,1095,104.0715609,30.61755497,306.0825483
1172,474,104.0747506,30.61768468,723,104.0747906,30.6144846,354.6830268
1173,474,104.0747506,30.61768468,1204,104.0746665,30.6189463,140.0576135
1174,476,104.0577632,30.67840135,1514,104.055294,30.67517099,429.1016293
1175,476,104.0577632,30.67840135,1745,104.0579073,30.67652495,208.4203538
1176,476,104.0577632,30.67840135,1407,104.0631321,30.67607279,575.4347967
1177,476,104.0577632,30.67840135,921,104.0552225,30.6801717,312.6233832
1178,476,104.0577632,30.67840135,512,104.0601849,30.68391526,653.6597625
1179,477,104.1023844,30.68413271,978,104.1032838,30.68263455,187.0601788
1180,477,104.1023844,30.68413271,1386,104.1037829,30.68476117,150.9818112
1181,477,104.1023844,30.68413271,684,104.1017061,30.68526712,141.5225217
1182,478,103.9889117,30.6511002,944,103.9841556,30.65006856,469.8656346
1183,478,103.9889117,30.6511002,965,103.9914975,30.64819486,406.3058076
1184,478,103.9889117,30.6511002,818,103.9898616,30.65121392,91.89183806
1185,479,104.0634855,30.67324036,1777,104.0625021,30.67187144,178.5930974
1186,659,104.0640141,30.67295026,479,104.0634855,30.67324036,59.97920594
1187,1787,104.064009,30.67394402,479,104.0634855,30.67324036,92.7202324
1188,480,104.1062302,30.62332025,1046,104.1096745,30.62304108,331.5724099
1189,480,104.1062302,30.62332025,1569,104.1069711,30.62829492,555.8898734
1190,481,104.1443436,30.65238121,652,104.1531756,30.65116278,856.9806966
1191,482,104.0551712,30.61414035,968,104.0550112,30.61128466,316.8667279
1192,1143,104.0536122,30.61502957,482,104.0551712,30.61414035,179.0095371
1193,482,104.0551712,30.61414035,1185,104.0551395,30.61637622,247.8196271
1194,483,104.0720858,30.59244763,927,104.0717634,30.59121614,139.940451
1195,483,104.0720858,30.59244763,962,104.072884,30.59762255,578.6141626
1196,484,103.9889788,30.6857075,708,103.9929798,30.68390412,432.2380955
1197,485,104.0006211,30.7042268,1273,104.0022233,30.70589064,239.8968548
1198,485,104.0006211,30.7042268,592,103.9957364,30.70717338,570.5216524
1199,486,104.1187875,30.6815065,1158,104.1164574,30.68081382,236.0345599
1200,486,104.1187875,30.6815065,1590,104.1219214,30.67305942,983.1410724
1201,486,104.1187875,30.6815065,1242,104.1188763,30.68269678,132.1916283
1202,486,104.1187875,30.6815065,915,104.1241629,30.68298904,540.4840577
1203,487,103.9776502,30.66449919,595,103.9830108,30.66415007,515.0530804
1204,487,103.9776502,30.66449919,1021,103.9748388,30.66471229,270.3876214
1205,488,104.0303879,30.65018741,1705,104.0308997,30.64806517,240.2681057
1206,488,104.0303879,30.65018741,1008,104.0349293,30.64918505,449.1287667
1207,488,104.0303879,30.65018741,1601,104.0276298,30.65025967,264.4056949
1208,488,104.0303879,30.65018741,1015,104.0300293,30.65164912,165.6061356
1209,489,104.0683242,30.66585244,1715,104.0663676,30.66577495,187.6538421
1210,489,104.0683242,30.66585244,981,104.0684967,30.66259625,361.2623371
1211,489,104.0683242,30.66585244,1256,104.0683074,30.66609783,27.24439479
1212,490,104.1515982,30.64137098,670,104.1496203,30.63655116,566.8046306
1213,490,104.1515982,30.64137098,580,104.1496059,30.64216205,210.0897338
1214,491,104.0602366,30.6141953,572,104.064828,30.61435293,440.469208
1215,491,104.0602366,30.6141953,770,104.0602206,30.61638355,242.5286421
1216,492,104.0854722,30.60092942,501,104.0847688,30.59869091,257.092466
1217,492,104.0854722,30.60092942,1088,104.0803366,30.60209585,509.0410597
1218,492,104.0854722,30.60092942,747,104.0862848,30.60562673,526.3930735
1219,493,103.9810702,30.71328192,529,103.9863879,30.71780493,714.5698479
1220,493,103.9810702,30.71328192,664,103.9780511,30.71972036,769.9336156
1221,494,104.0047257,30.70354332,1298,103.9988879,30.69473327,1125.188288
1222,494,104.0047257,30.70354332,1278,104.0070896,30.69981339,471.329341
1223,494,104.0047257,30.70354332,1273,104.0022233,30.70589064,353.7171055
1224,494,104.0047257,30.70354332,1365,104.0101791,30.70649574,616.3124407
1225,495,104.0707783,30.68827718,1401,104.0672473,30.68824176,338.2452817
1226,495,104.0707783,30.68827718,817,104.0700717,30.68477421,394.0931082
1227,495,104.0707783,30.68827718,621,104.073194,30.68752145,246.0758193
1228,495,104.0707783,30.68827718,666,104.070802,30.69064995,262.9853943
1229,496,103.9889356,30.64334541,640,103.9863516,30.64206014,285.6781238
1230,496,103.9889356,30.64334541,1091,103.9913554,30.64443734,261.567007
1231,496,103.9889356,30.64334541,711,103.9869334,30.64626777,376.4561013
1232,497,104.0034916,30.6354158,1785,104.0010888,30.63443687,254.5667925
1233,497,104.0034916,30.6354158,896,104.0043112,30.63573997,86.37263302
1234,497,104.0034916,30.6354158,860,103.9966501,30.64288317,1055.858964
1235,498,104.0817032,30.64925009,1824,104.0804742,30.64586314,393.4139868
1236,498,104.0817032,30.64925009,834,104.0826029,30.64891958,93.67032736
1237,498,104.0817032,30.64925009,721,104.0808711,30.64973437,96.10959483
1238,498,104.0817032,30.64925009,1736,104.0827149,30.65151133,268.7115101
1239,500,104.0658265,30.58140576,626,104.0658772,30.57810036,366.3659135
1240,500,104.0658265,30.58140576,884,104.06559,30.5913448,1101.767362
1241,501,104.0847688,30.59869091,546,104.0819113,30.58936486,1069.288059
1242,501,104.0847688,30.59869091,1067,104.0927252,30.59715528,781.5581147
1243,501,104.0847688,30.59869091,1138,104.0800594,30.59987606,470.2261944
1244,502,103.973186,30.68984169,601,103.9713678,30.69065935,196.321225
1245,503,104.0455286,30.69339601,1247,104.0433067,30.69163822,288.5198866
1246,503,104.0455286,30.69339601,1193,104.0483609,30.69380317,275.0018723
1247,503,104.0455286,30.69339601,1181,104.0436286,30.6964945,388.6469014
1248,504,104.0880489,30.6904511,758,104.0875661,30.68960162,104.8943503
1249,504,104.0880489,30.6904511,693,104.0853733,30.69184839,299.4326317
1250,505,103.9459799,30.67151457,825,103.9512486,30.67150352,504.7655711
1251,505,103.9459799,30.67151457,622,103.9328245,30.67415763,1293.915135
1252,506,104.0456035,30.63050946,551,104.043951,30.62767156,352.151325
1253,506,104.0456035,30.63050946,1213,104.0457739,30.63083865,39.97393983
1254,507,104.0811725,30.6436929,1548,104.0803326,30.6422981,174.2833943
1255,507,104.0811725,30.6436929,1093,104.0847228,30.64186739,395.8316253
1256,507,104.0811725,30.6436929,1786,104.0774485,30.64502758,386.3043426
1257,509,104.0301944,30.58666704,730,104.0280169,30.58735258,222.1820801
1258,509,104.0301944,30.58666704,842,104.0318859,30.59257463,674.5268534
1259,510,104.116215,30.60810306,892,104.1173704,30.60707617,158.8096179
1260,510,104.116215,30.60810306,564,104.0994826,30.60753214,1605.266396
1261,510,104.116215,30.60810306,690,104.1131027,30.61119346,454.2245491
1262,511,103.9731196,30.73083762,646,103.9826104,30.72083812,1433.212385
1263,512,104.0601849,30.68391526,1235,104.064995,30.682564,484.4924959
1264,512,104.0601849,30.68391526,1519,104.0589175,30.68386085,121.5519876
1265,512,104.0601849,30.68391526,1456,104.0617409,30.68499207,190.9435949
1266,513,104.0927861,30.7069879,1248,104.091716,30.70476829,266.4956245
1267,513,104.0927861,30.7069879,1269,104.094755,30.70598533,218.8597011
1268,513,104.0927861,30.7069879,603,104.0915573,30.70768178,140.5790723
1269,513,104.0927861,30.7069879,1097,104.0946295,30.70924716,306.3666994
1270,514,103.9779032,30.66846905,1098,103.9777133,30.67160147,347.6498187
1271,515,104.0617403,30.65887109,1859,104.0582534,30.6587772,334.255527
1272,515,104.0617403,30.65887109,1265,104.0633208,30.65879461,151.6687856
1273,938,104.0617125,30.66071793,515,104.0617403,30.65887109,204.7040186
1274,516,104.0969164,30.62883906,1790,104.0948905,30.62569686,398.7211986
1275,516,104.0969164,30.62883906,1002,104.0995887,30.62730653,307.3229515
1276,516,104.0969164,30.62883906,561,104.0983272,30.63112623,287.293263
1277,516,104.0969164,30.62883906,1311,104.0937815,30.63114248,394.2664607
1278,517,104.1446052,30.63798103,688,104.1445578,30.63469503,364.2085207
1279,517,104.1446052,30.63798103,670,104.1496203,30.63655116,506.067925
1280,518,104.0573648,30.57797339,1131,104.0568157,30.57426532,414.3223762
1281,518,104.0573648,30.57797339,590,104.061686,30.57805291,414.4702621
1282,518,104.0573648,30.57797339,989,104.0574511,30.58122199,360.1340311
1283,519,104.0901351,30.58874098,850,104.0896175,30.57092933,1974.658957
1284,519,104.0901351,30.58874098,546,104.0819113,30.58936486,791.542227
1285,519,104.0901351,30.58874098,755,104.1074639,30.58994089,1666.817721
1286,519,104.0901351,30.58874098,941,104.0946732,30.59714389,1027.908899
1287,520,103.9693913,30.69601607,601,103.9713678,30.69065935,623.155329
1288,521,104.0645697,30.71476468,749,104.0643009,30.71280217,219.0246148
1289,521,104.0645697,30.71476468,1354,104.067618,30.71452282,293.1300936
1290,521,104.0645697,30.71476468,1145,104.0659756,30.71997839,593.3162441
1291,522,104.0712971,30.71726067,1319,104.0739313,30.71549927,318.9586978
1292,522,104.0712971,30.71726067,1145,104.0659756,30.71997839,591.9293834
1293,522,104.0712971,30.71726067,1152,104.0717722,30.72101788,418.892414
1294,523,103.9942331,30.65221712,937,103.990711,30.65129124,352.7578063
1295,523,103.9942331,30.65221712,631,103.995507,30.6497011,304.4017252
1296,523,103.9942331,30.65221712,1640,103.9990462,30.65355107,484.3072559
1297,905,104.0549769,30.62263487,524,104.0555066,30.6273915,529.6169379
1298,524,104.0555066,30.6273915,1765,104.057619,30.62742855,202.500837
1299,524,104.0555066,30.6273915,1883,104.0490458,30.62897379,643.5875973
1300,524,104.0555066,30.6273915,1885,104.0561246,30.63192746,506.1965775
1301,525,104.0989873,30.63221536,561,104.0983272,30.63112623,136.2816524
1302,525,104.0989873,30.63221536,1458,104.1024174,30.63033867,389.0097565
1303,525,104.0989873,30.63221536,1372,104.100512,30.63473368,315.0380857
1304,527,104.0438563,30.58467107,1125,104.0438871,30.58089298,418.7348423
1305,527,104.0438563,30.58467107,635,104.0477918,30.58475741,377.4880952
1306,527,104.0438563,30.58467107,898,104.0442832,30.59070038,669.4787115
1307,528,104.1084768,30.57090281,850,104.0896175,30.57092933,1808.60053
1308,528,104.1084768,30.57090281,1150,104.1082206,30.5804885,1062.645007
1309,529,103.9863879,30.71780493,673,103.9922205,30.71446713,669.9234775
1310,529,103.9863879,30.71780493,646,103.9826104,30.72083812,493.8147888
1311,530,104.0350245,30.69048312,1369,104.0331073,30.68902882,244.3404887
1312,530,104.0350245,30.69048312,1175,104.0328362,30.69206439,273.2144727
1313,531,104.090725,30.70306401,576,104.0896026,30.70302465,107.5830727
1314,531,104.090725,30.70306401,824,104.0921312,30.70228545,159.9451335
1315,531,104.090725,30.70306401,1248,104.091716,30.70476829,211.3874654
1316,532,103.9616424,30.62666907,751,103.9670978,30.62927127,597.146254
1317,532,103.9616424,30.62666907,839,103.9586125,30.63198082,656.4404604
1318,533,104.023712,30.64367064,1275,104.022218,30.64263573,183.4471189
1319,533,104.023712,30.64367064,1815,104.0250489,30.64238503,191.610028
1320,533,104.023712,30.64367064,1771,104.0221269,30.64526787,233.2586384
1321,534,104.1203144,30.65880798,1356,104.1233143,30.65993161,313.2438909
1322,536,104.0479366,30.59092737,898,104.0442832,30.59070038,351.1958333
1323,536,104.0479366,30.59092737,635,104.0477918,30.58475741,683.9539466
1324,536,104.0479366,30.59092737,1137,104.0518496,30.59103671,375.3729859
1325,537,104.1029171,30.60286602,555,104.1003982,30.60263224,242.8644927
1326,537,104.1029171,30.60286602,990,104.10386,30.59804157,542.2734733
1327,537,104.1029171,30.60286602,1297,104.1066353,30.60300882,356.8069472
1328,538,103.9787618,30.70955492,610,103.97941,30.70791991,191.5495274
1329,538,103.9787618,30.70955492,655,103.9802912,30.71025208,165.5916463
1330,539,104.0372435,30.68504933,1624,104.0361049,30.68381535,174.9291595
1331,539,104.0372435,30.68504933,879,104.0416006,30.68304127,472.9959756
1332,539,104.0372435,30.68504933,1576,104.0376705,30.68553984,68.03218618
1333,540,104.1010393,30.68638247,684,104.1017061,30.68526712,139.1397902
1334,540,104.1010393,30.68638247,612,104.1034118,30.68722884,245.847861
1335,541,103.9609762,30.67452502,951,103.956184,30.67458422,459.1449638
1336,541,103.9609762,30.67452502,783,103.9672382,30.67469912,600.2121493
1337,542,104.0581439,30.66070539,1859,104.0582534,30.6587772,213.9587435
1338,542,104.0581439,30.66070539,1419,104.0602277,30.66075741,199.7437476
1339,542,104.0581439,30.66070539,1865,104.0581438,30.66240031,187.8496967
1340,542,104.0581439,30.66070539,1888,104.0537493,30.66266858,473.9405049
1341,543,104.1312323,30.66411971,1356,104.1233143,30.65993161,889.3523211
1342,543,104.1312323,30.66411971,988,104.1289722,30.66742428,425.4607447
1343,543,104.1312323,30.66411971,1874,104.1347948,30.67503343,1256.785563
1344,544,104.147912,30.63352447,688,104.1445578,30.63469503,346.6419963
1345,545,104.0313763,30.59554599,730,104.0280169,30.58735258,963.5097573
1346,545,104.0313763,30.59554599,1167,104.0318858,30.59596115,67.1048322
1347,545,104.0313763,30.59554599,1113,104.0314235,30.6044106,982.4759564
1348,546,104.0819113,30.58936486,1074,104.0750659,30.59133644,691.7608617
1349,547,103.9536909,30.69205188,574,103.9536277,30.68984807,244.3310552
1350,547,103.9536909,30.69205188,682,103.9561414,30.69217475,235.1135961
1351,548,104.0489797,30.67856027,1634,104.0467099,30.67706348,273.4911032
1352,548,104.0489797,30.67856027,1803,104.0514072,30.67709606,283.5724244
1353,548,104.0489797,30.67856027,1504,104.0535507,30.68136594,537.0465409
1354,548,104.0489797,30.67856027,1381,104.0432434,30.68324646,756.1053196
1355,549,104.1133241,30.70159823,1398,104.1104171,30.70159507,278.4021645
1356,549,104.1133241,30.70159823,1140,104.1132559,30.70333153,192.2118626
1357,550,103.9885823,30.67709803,559,103.9869391,30.6735601,422.533469
1358,550,103.9885823,30.67709803,1007,103.9921507,30.6764134,350.1660614
1359,551,104.043951,30.62767156,1350,104.0457096,30.62679263,194.6769792
1360,551,104.043951,30.62767156,1442,104.0404878,30.62937504,381.8613171
1361,552,104.074146,30.62766337,1822,104.069232,30.62745007,471.5659986
1362,552,104.074146,30.62766337,1614,104.0735924,30.6360679,932.9795716
1363,553,104.1510429,30.63182274,679,104.1482109,30.62933224,387.1093873
1364,555,104.1003982,30.60263224,1262,104.1004776,30.60140334,136.409658
1365,555,104.1003982,30.60263224,1317,104.0982369,30.60261208,207.212196
1366,555,104.1003982,30.60263224,815,104.1002196,30.60546663,314.5977668
1367,556,103.9601174,30.7022019,740,103.9600779,30.70097319,136.2343272
1368,557,104.0456126,30.71340305,1115,104.0424803,30.71305317,302.4485886
1369,557,104.0456126,30.71340305,1507,104.0458737,30.71002528,375.198357
